DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_reshfl_SNR20
2019-04-19_04:28:14 - Epoch: 11, val_loss: 0.000221, loss: 0.000208
2019-04-19_05:48:20 - Epoch: 12, val_loss: 0.000213, loss: 0.000207
2019-04-19_07:08:39 - Epoch: 13, val_loss: 0.000210, loss: 0.000207
2019-04-19_08:27:35 - Epoch: 14, val_loss: 0.000210, loss: 0.000206
2019-04-19_09:45:50 - Epoch: 15, val_loss: 0.000206, loss: 0.000206
2019-04-19_11:04:03 - Epoch: 16, val_loss: 0.000208, loss: 0.000206
2019-04-19_12:23:02 - Epoch: 17, val_loss: 0.000205, loss: 0.000206
2019-04-19_13:43:10 - Epoch: 18, val_loss: 0.000206, loss: 0.000205
2019-04-19_15:01:33 - Epoch: 19, val_loss: 0.000230, loss: 0.000205
2019-04-19_16:21:57 - Epoch: 20, val_loss: 0.000206, loss: 0.000205
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_regfrac1_reshfl_SNR20to100
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_regfrac0p1_reshfl_SNR20to100
DeconvNet2D_FCS_sc4_layer5x5x5x5_swish_growthRate12_riskGCV_regDirac_regfrac0p1_reshfl_SNR20to100
2019-04-20_12:22:59 - Epoch: 1, val_loss: 0.000485, loss: 0.000929
2019-04-20_13:43:53 - Epoch: 2, val_loss: 0.000600, loss: 0.000239
2019-04-20_15:02:48 - Epoch: 3, val_loss: 0.000387, loss: 0.000223
2019-04-20_16:19:53 - Epoch: 4, val_loss: 0.000451, loss: 0.000216
2019-04-20_17:39:52 - Epoch: 5, val_loss: 0.000441, loss: 0.000214
2019-04-20_19:01:41 - Epoch: 6, val_loss: 0.000408, loss: 0.000212
2019-04-20_20:23:46 - Epoch: 7, val_loss: 0.000456, loss: 0.000211
2019-04-20_21:45:01 - Epoch: 8, val_loss: 0.000432, loss: 0.000210
2019-04-20_23:04:23 - Epoch: 9, val_loss: 0.000399, loss: 0.000209
2019-04-21_00:23:23 - Epoch: 10, val_loss: 0.000372, loss: 0.000209
2019-04-21_01:45:33 - Epoch: 11, val_loss: 0.000393, loss: 0.000208
2019-04-21_03:08:00 - Epoch: 12, val_loss: 0.000387, loss: 0.000208
2019-04-21_04:31:54 - Epoch: 13, val_loss: 0.000419, loss: 0.000207
2019-04-21_05:54:18 - Epoch: 14, val_loss: 0.000384, loss: 0.000207
